"Kod";"Nazwa";"Okresy";"Typy aktywności i wskaźniki";"Lokalizacje";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2022";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2023";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"w miastach";"wartość liczbowa";"2024";12;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2015";11;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2016";22;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2017";9;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2018";11;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2019";11;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2020";7;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2021";10;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2022";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2023";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bezrobotni";"na wsi";"wartość liczbowa";"2024";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2015";582;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2016";619;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2017";617;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2018";600;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2019";612;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2020";617;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2021";606;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2022";582;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2023";564;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"ogółem";"wartość liczbowa";"2024";582;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2015";399;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2016";424;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2017";410;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2018";400;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2019";421;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2020";431;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2021";409;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2022";378;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2023";372;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"w miastach";"wartość liczbowa";"2024";386;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2015";183;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2016";195;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2017";207;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2018";200;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2019";191;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2020";186;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2021";197;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2022";204;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2023";191;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2024";196;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2015";51,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2016";54,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2017";54,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2018";55,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2019";54,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2020";54,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2021";54,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2022";56,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2023";57,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2024";56,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2015";51,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2016";54,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2017";55,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2018";56,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2019";55,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2020";54,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2021";56,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2022";58,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2023";59,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2024";57,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2015";50,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2016";54,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2017";50,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2018";52,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2019";53,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2020";54,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2021";52,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2022";50,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2023";53,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2024";53,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2015";48,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2016";49,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2017";51,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2018";52,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2019";53,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2020";52,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2021";52,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2022";55,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2023";56,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2024";54,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2015";48,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2016";50,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2017";52,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2018";54,4;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2019";54,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2020";52,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2021";54,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2022";58,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2023";58,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2024";56,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2015";47,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2016";48,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2017";48,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2018";49,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2019";51,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2020";53,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2021";50,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2022";49,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2023";51,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2024";51,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2015";6,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2016";7,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2017";5,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2018";3,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2019";3,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2020";2,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2021";3,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2022";1,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2023";2,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2024";2,7;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2015";6,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2016";7,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2017";5,5;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2018";3,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2019";2,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2020";2,8;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2021";3,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2022";0,0;"%";"x";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2023";0,0;"%";"x";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2024";2,3;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2015";5,9;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2016";9,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2017";4,2;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2018";5,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2019";5,0;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2020";3,1;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2021";4,6;"%";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2022";0,0;"%";"x";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2023";0,0;"%";"x";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2024";0,0;"%";"x";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2015";1116;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2016";1351;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2017";1344;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2018";1333;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2019";1351;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2020";1353;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2021";1340;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2022";1333;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2023";1329;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2024";1326;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2015";787;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2016";927;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2017";924;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2018";915;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2019";937;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2020";940;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2021";927;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2022";919;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2023";915;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2024";910;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2015";328;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2016";424;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2017";420;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2018";418;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2019";414;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2020";413;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2021";414;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2022";414;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2023";414;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2024";416;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2019";736;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2020";757;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2021";763;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2022";766;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2023";752;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2024";754;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2019";513;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2020";523;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2021";536;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2022";540;"tys. osób";"";
