"Kod";"Nazwa";"Okresy";"Płeć";"Czas pracy";"Sekcje wg PKD";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2023";39;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2024";31;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2015";307;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2016";381;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2017";371;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2018";389;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2019";410;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2020";397;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2021";393;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2022";386;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2023";402;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2024";403;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";28;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";23;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";20;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";27;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2021";173;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2022";168;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2023";166;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2024";153;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2021";191;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2022";193;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2023";216;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2024";222;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2021";379;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2022";370;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2023";384;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2024";395;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";27;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";22;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";17;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";27;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";169;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";163;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";160;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";150;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2021";183;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2022";182;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2023";207;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"pełny wymiar";"usługi";"wartość liczbowa";"2024";217;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2021";14;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2022";17;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2023";18;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"ogółem";"wartość liczbowa";"2024";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2021";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2022";12;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2023";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"mężczyźni";"niepełny wymiar";"usługi";"wartość liczbowa";"2024";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2015";252;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2016";300;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2017";312;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2018";313;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2019";312;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2020";313;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2021";317;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2022";337;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2023";342;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"ogółem";"wartość liczbowa";"2024";335;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";10;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";10;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";0;"tys. osób";"x";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2021";56;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2022";64;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2023";60;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2024";53;"tys. osób";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"kobiety";"ogółem";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
